Date,Close,High,Low,Open,Volume
2010/6/29,7.698981285,7.946026743,7.642779872,7.937911526,1133344800
2010/6/30,7.559531689,7.753080318,7.513849872,7.715211968,739452000
2010/7/1,7.467863083,7.657805847,7.309778481,7.642778412,1022896000
2010/7/2,7.421579361,7.541495469,7.309175766,7.528270525,693842800
2010/7/6,7.472371578,7.597696771,7.398137255,7.543599612,615235600
2010/7/7,7.774115086,7.777121375,7.506032853,7.528271853,654556000
2010/7/8,7.756681442,7.901242517,7.660508293,7.888619475,738144400
2010/7/9,7.802666664,7.811081225,7.668624361,7.720618078,433322400
2010/7/12,7.73264122,7.869688229,7.659609886,7.76990846,562878400
2010/7/13,7.567644119,7.705893333,7.406253053,7.703489746,1190924000
2010/7/14,7.595595837,7.687862319,7.483493935,7.494915593,812047600
2010/7/15,7.557124615,7.723023495,7.432399705,7.460350335,824866000
2010/7/16,7.510541916,7.662916529,7.465761354,7.609119503,1039858400
2010/7/19,7.380707264,7.509940826,7.200983917,7.509940826,1024478000
2010/7/20,7.57035017,7.600705198,7.213307014,7.300163613,1074950800
2010/7/21,7.640973091,7.968864008,7.633760727,7.967060717,1185671200
2010/7/22,7.784635067,7.81408804,7.673133494,7.74436234,645318800
2010/7/23,7.812283993,7.825508136,7.702285575,7.726629619,533388800
2010/7/26,7.792449951,7.817094147,7.745265,7.814088659,420551600
2010/7/27,7.936711311,7.958350022,7.823106273,7.840237153,584771600
2010/7/28,7.842940807,7.994114027,7.821603049,7.924388319,519985200
2010/7/29,7.757287979,7.893733936,7.696879671,7.835429069,643806800
2010/7/30,7.731443882,7.80507636,7.660816091,7.690570835,448210000
2010/8/2,7.869691372,7.891931184,7.802670986,7.827315188,428055600
2010/8/3,7.872093201,7.91206498,7.796657471,7.844443518,417653600
2010/8/4,7.903650761,7.942720495,7.823406248,7.899443078,420375200
2010/8/5,7.8651824,7.90966282,7.830619689,7.866083645,289097200
2010/8/6,7.816792488,7.858868503,7.742858311,7.807475077,444897600
2010/8/9,7.866682529,7.878704478,7.801164514,7.858567313,303128000
2010/8/10,7.796355247,7.827612312,7.740453992,7.80957939,451920000
2010/8/11,7.519255638,7.68455421,7.50783559,7.675838699,620054400
2010/8/12,7.567346573,7.606717269,7.396938986,7.414069869,534920400
2010/8/13,7.486496449,7.570046571,7.486195499,7.563134353,354869200
2010/8/16,7.442620277,7.513849139,7.4119643,7.440816985,318430000
2010/8/17,7.572754383,7.652698751,7.489503578,7.51595187,422640400
2010/8/18,7.605810165,7.653897147,7.56102962,7.584472415,339696000
