Date,Close,High,Low,Open,Volume
2010/6/29,11.24723625,11.50201131,11.16949136,11.47452861,140609069
2010/6/30,11.01672459,11.33562783,11.01103066,11.26456757,144668227
2010/7/1,10.8815403,11.10214709,10.73644956,11.02514452,141070793
2010/7/2,10.80874729,10.9506185,10.79512966,10.9342781,77730264
2010/7/6,10.79686165,11.08407101,10.73644881,10.99320432,102787835
2010/7/7,11.1467123,11.17370013,10.77977761,10.8523225,125657235
2010/7/8,11.30418301,11.32324807,11.13334258,11.22965671,107156148
2010/7/9,11.57480431,11.7176662,11.45818698,11.68547933,173909421
2010/7/12,11.78129768,11.87067975,11.6636906,11.69563004,133875926
2010/7/13,12.11233234,12.20617019,11.89147812,11.94025378,159648166
2010/7/14,12.16531849,12.22697042,12.0444928,12.12917071,125187481
2010/7/15,12.23167324,12.24850947,11.95090106,12.17497387,195056389
2010/7/16,11.37969971,11.65081516,11.37747087,11.61516225,314165171
2010/7/19,11.54236889,11.62828397,11.32795281,11.41436277,182694226
2010/7/20,11.923913,11.95857615,11.4042113,11.41485778,162787890
2010/7/21,11.82264614,12.02567343,11.77139421,11.98358334,131675710
2010/7/22,12.00363827,12.1068854,11.9459482,11.96451744,86230004
2010/7/23,12.13362694,12.14674875,11.88479323,11.90361085,90915501
2010/7/26,12.10663891,12.15070945,12.00537127,12.10960911,80107140
2010/7/27,12.19725704,12.31783527,12.13634933,12.14649998,98415508
2010/7/28,11.99224949,12.26212777,11.95065428,12.25445244,100214225
2010/7/29,12.00809574,12.10441083,11.86795849,12.03186593,107421137
2010/7/30,12.00462914,12.06677594,11.86325281,11.87588069,86085465
2010/8/2,12.14229012,12.21334943,12.05637504,12.10713209,74626675
2010/8/3,12.12792969,12.19304764,12.05191877,12.14451942,72362219
2010/8/4,12.53621483,12.55305105,12.15813687,12.18611539,153071607
2010/8/5,12.58028698,12.59266647,12.46787988,12.52556901,97178890
2010/8/6,12.38518238,12.52185454,12.28193619,12.5134369,133277692
2010/8/9,12.51219749,12.51591191,12.41340803,12.43544425,75168699
2010/8/10,12.4715929,12.52829227,12.34432814,12.43792045,83270954
2010/8/11,12.1752224,12.33021731,12.16928009,12.32353174,89253294
2010/8/12,12.18190765,12.24974838,11.94669252,11.98209799,88514535
2010/8/13,12.04176712,12.16160304,12.03334948,12.10737995,77678069
2010/8/16,12.02295113,12.12892294,11.89692545,11.97566104,52395658
2010/8/17,12.14501572,12.2485103,12.03384581,12.09574423,75911472
2010/8/18,11.93777752,12.15368013,11.9229227,12.14303366,107858771
2010/8/19,11.586689,11.94669164,11.56886112,11.90955221,157588475
2010/8/20,11.43937016,11.67631733,11.41461022,11.58668878,157291365
2010/8/23,11.49012756,11.59362215,11.33315315,11.42649613,119895720
2010/8/24,11.17617798,11.34899887,11.1645408,11.33241008,110922211
2010/8/25,11.25615025,11.33513328,11.14176175,11.14176175,104072633
2010/8/26,11.16602516,11.32151493,11.15265592,11.29180339,71346425
2010/8/27,11.36038589,11.38910768,11.08357558,11.20514546,92842698
2010/8/30,11.20836449,11.3834142,11.20167892,11.36831004,49440624
2010/8/31,11.14225769,11.26234011,11.09224294,11.14448463,78163883
2010/9/1,11.39752579,11.51166779,11.2036594,11.26506293,129616018
2010/9/2,11.46809101,11.49904164,11.39703169,11.45967337,67620512
2010/9/3,11.64437962,11.68349855,11.57356679,11.6498261,101996882
2010/9/7,11.49829674,11.57728071,11.46412941,11.50077302,68652365
2010/9/8,11.65130997,11.69884843,11.50102019,11.51785736,96432101
2010/9/9,11.78996468,11.894449,11.65131018,11.83081757,97588419
2010/9/10,11.78897285,11.87934562,11.76272829,11.8602815,79268006
2010/9/13,11.94075012,11.9922495,11.87290939,11.90682928,89996068
2010/9/14,11.8951931,12.00215371,11.88652707,11.93431204,88992319
2010/9/15,11.90039158,11.93134126,11.84740568,11.88330792,96472251
2010/9/16,11.9107914,11.94520616,11.86993755,11.88330869,79075287
2010/9/17,12.13585281,12.16185089,11.91376141,11.97739284,226509844
2010/9/20,12.58474255,12.63748006,12.18314375,12.19403862,176800216
2010/9/21,12.71299648,12.87442951,12.60034101,12.61940607,179321632
2010/9/22,12.77588558,12.81995802,12.66892498,12.69814069,101864387
2010/9/23,12.71349239,12.86724915,12.65951674,12.74147092,93043447
2010/9/24,13.05542183,13.06879202,12.83184387,12.91800641,134779299
2010/9/27,13.13267136,13.29212205,13.09404635,13.09404635,124761892
2010/9/28,13.05244923,13.21140503,12.83654662,13.20868131,146735949
2010/9/29,13.06532478,13.19531231,12.9915408,13.06928569,87213678
2010/9/30,13.01828194,13.16882011,12.84818477,13.1017217,130250387
2010/10/1,13.01407242,13.1378702,12.94920285,13.12251955,89333594
2010/10/4,12.93310833,13.07918976,12.84645093,12.99748397,77910939
2010/10/5,13.32628918,13.37011323,13.03709747,13.08240804,140809819
2010/10/6,13.2302227,13.36887626,13.1210342,13.3517926,110906151
2010/10/7,13.12276745,13.30078833,13.1012261,13.27627583,96191202
2010/10/8,13.27974129,13.31069192,13.06359123,13.19110343,114796679
2010/10/11,13.34139347,13.48400793,13.30004475,13.33248001,105445761
2010/10/12,13.40452957,13.51842224,13.31539494,13.37308406,150706777
2010/10/13,13.45182133,13.5555624,13.42780371,13.54343034,122682126
2010/10/14,13.39313984,13.50010139,13.29855873,13.4736075,266358649
2010/10/15,14.89158249,14.89628666,14.64770135,14.83760684,595214680
2010/10/18,15.29417324,15.34319634,14.86930099,14.86930099,284992232
2010/10/19,15.04954815,15.22261742,14.92649363,15.07480296,184203863
2010/10/20,15.05326271,15.28600251,15.04137809,15.05722362,141532518
2010/10/21,15.15254784,15.25183407,15.0042385,15.14066417,117257870
2010/10/22,15.1659193,15.22261773,15.10451481,15.15081515,90582257
2010/10/25,15.26421165,15.46822963,15.22632992,15.24168056,126809538
2010/10/26,15.31620789,15.38132394,15.12877868,15.18002967,100892759
2010/10/27,15.2634697,15.35086941,15.16096488,15.24613765,90012128
2010/10/28,15.31571293,15.37563089,15.18498309,15.3521091,87699492
2010/10/29,15.19488525,15.32611186,15.17730672,15.27832501,91473585
2010/11/1,15.22707462,15.36721376,15.13323677,15.24514899,123946848
2010/11/2,15.24192905,15.35087011,15.21667424,15.31793998,80203500
2010/11/3,15.35532856,15.39618146,15.18993556,15.28897436,135726838
